time,symbol,event,state,bias,allow_trend,allow_mean_reversion,flip_count,dir_5m_1,dir_5m_2,dir_5m_3,dir_5m_4,dir_5m_5,dir_5m_6,dir_15m,dir_30m,vwap_dist_5m,vwap_dist_15m,vwap_dist_30m,vwap_dist_1h,sizing_mult,risk_mult,reason,quote_time,bid_price,bid_size,ask_price,ask_size,mid,spread,spread_pct_mid
2026-01-26T15:00:00-05:00,KITT,5m_close,1.2096,RECONSIDER,LONG_ONLY,1,1,1,-1,0,1,1,1,-1,-1,-1,0.2261451137036896,0.5885135516155464,0.3499370263849585,0.779905684757141,1.1,0.55,15m bias=LONG_ONLY from VWAP (0.59%),2026-01-26T15:05:51.825301-05:00,1.3,300.0,1.31,100.0,1.3050000000000002,0.010000000000000009,0.7662835249042151
2026-01-26T14:01:00-05:00,NVD,1h_close,1.008,RECONSIDER,BOTH,0,1,0,0,0,-1,0,1,0,0,1,0.2918640056291046,0.07326870234366903,0.05674252719946192,0.2945810983855974,1.0,0.5,1h sizing neutral: VWAP (0.29%) vs bias BOTH,2026-01-26T15:06:58.977450-05:00,7.11,9800.0,7.12,13000.0,7.115,0.009999999999999787,0.14054813773717198
2026-01-26T14:31:00-05:00,NVD,30m_close,1.2096,CONFIRMED,LONG_ONLY,0,1,0,0,0,-1,0,1,0,0,1,0.2918640056291046,0.07326870234366903,0.24837648142418972,0.2945810983855974,1.0,1.0,1h sizing neutral: VWAP (0.29%) vs bias BOTH,2026-01-26T15:06:58.977450-05:00,7.11,9800.0,7.12,13000.0,7.115,0.009999999999999787,0.14054813773717198
2026-01-26T14:47:00-05:00,NVD,15m_close,1.2096,CONFIRMED,LONG_ONLY,1,1,0,0,0,-1,0,1,0,1,1,0.2918640056291046,0.2838908442733302,0.24837648142418972,0.2945810983855974,1.0,1.0,15m bias=LONG_ONLY from VWAP (0.28%),2026-01-26T15:06:58.977450-05:00,7.11,9800.0,7.12,13000.0,7.115,0.009999999999999787,0.14054813773717198
2026-01-26T14:55:00-05:00,NVD,5m_close,1.2096,CONFIRMED,LONG_ONLY,1,1,0,0,0,-1,0,1,0,1,1,0.25732130229023914,0.2838908442733302,0.24837648142418972,0.2945810983855974,1.0,1.0,15m bias=LONG_ONLY from VWAP (0.28%),2026-01-26T15:06:58.977450-05:00,7.11,9800.0,7.12,13000.0,7.115,0.009999999999999787,0.14054813773717198
2026-01-26T15:00:00-05:00,HEPS,5m_close,1.44,RECONSIDER,BOTH,0,1,0,0,-1,0,0,0,1,0,0,0.04672405657583697,0.025751897143473205,0.009077938520666809,0.09069266523071637,0.85,0.425,15m near VWAP (0.03%): bias=BOTH; favor reversion,2026-01-26T15:06:01.367599-05:00,2.82,300.0,2.83,200.0,2.825,0.010000000000000231,0.3539823008849639
2026-01-26T15:00:00-05:00,TQQQ,5m_close,1.2096,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,0,1,-1,0,-1,-1,-0.12420865720075688,-0.18046780193287937,-0.18769434371831387,-0.15904907351599537,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.18%),2026-01-26T15:06:59.488944-05:00,55.33,6400.0,55.34,3500.0,55.335,0.010000000000005116,0.018071744826972286
2026-01-26T15:05:00-05:00,SOUN,5m_close,1.45152,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,0,-1,-1,1,-1,-1,-0.857832078796446,-0.6228412288438054,-0.5969942745465896,-0.569096576480585,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-0.62%),2026-01-26T15:10:57.276696-05:00,9.89,1000.0,9.9,10300.0,9.895,0.009999999999999787,0.10106114199090234
2026-01-26T15:05:00-05:00,LUNR,5m_close,1.45152,CONFIRMED,SHORT_ONLY,1,1,0,-1,0,-1,-1,0,-1,-1,-1,-1.4333292001918696,-1.4629164125307637,-1.2532406613778007,-1.2744720666812541,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.46%),2026-01-26T15:10:59.763134-05:00,18.13,300.0,18.15,300.0,18.14,0.019999999999999574,0.11025358324145298
2026-01-26T15:05:00-05:00,KITT,5m_close,1.2096,RECONSIDER,LONG_ONLY,1,1,1,-1,0,1,1,1,-1,-1,-1,-0.531631887140106,0.5885135516155464,0.3499370263849585,0.779905684757141,1.1,0.55,15m bias=LONG_ONLY from VWAP (0.59%),2026-01-26T15:10:56.830393-05:00,1.32,1000.0,1.33,300.0,1.3250000000000002,0.010000000000000009,0.754716981132076
2026-01-26T15:05:00-05:00,OPEN,5m_close,1.45152,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,1,-1,-1,0,0,-1,-0.2688474197340784,-0.4084686370189954,-0.449447008360399,-0.34146150702395256,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-0.41%),2026-01-26T15:10:43.152687-05:00,5.92,8300.0,5.93,13400.0,5.925,0.009999999999999787,0.1687763713080133
2026-01-26T15:05:00-05:00,RGTI,5m_close,1.368576,CONFIRMED,SHORT_ONLY,1,1,2,-1,1,-1,-1,-1,0,-1,-1,-2.0793905653378184,-1.435810941512196,-1.4109834569906436,-1.3082989376756897,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.44%),2026-01-26T15:11:00.124525-05:00,21.59,400.0,21.6,400.0,21.595,0.010000000000001563,0.04630701551285744
2026-01-26T15:05:00-05:00,XLE,5m_close,0.84,RECONSIDER,BOTH,0,1,0,0,0,0,-1,0,-1,0,-1,0.007327486215664002,0.046446121299773296,0.03968898145845036,0.046765578939570084,0.85,0.425,15m near VWAP (0.05%): bias=BOTH; favor reversion,2026-01-26T15:10:59.707710-05:00,49.14,3000.0,49.15,4400.0,49.144999999999996,0.00999999999999801,0.02034794994403909
2026-01-26T15:05:00-05:00,GORO,5m_close,2.48832,CONFIRMED,SHORT_ONLY,1,1,1,-1,-1,0,1,-1,-1,0,-1,-4.188074956735917,-0.49250936850588156,-0.5199849577964182,-0.7095600401519886,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.49%),2026-01-26T15:10:57.088348-05:00,1.74,500.0,1.75,300.0,1.745,0.010000000000000009,0.5730659025787971
2026-01-26T15:05:00-05:00,OUST,5m_close,1.2096,CONFIRMED,SHORT_ONLY,1,1,0,0,0,0,0,0,1,-1,-1,-1.218404028525991,-1.108708067715012,-1.120706034974157,-1.1483750147377154,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.11%),2026-01-26T15:10:56.631989-05:00,23.86,100.0,27.63,100.0,25.744999999999997,3.7699999999999996,14.643620120411729
2026-01-26T15:05:00-05:00,UBER,5m_close,1.008,CONFIRMED,SHORT_ONLY,1,1,0,0,-1,0,-1,0,0,-1,-1,-0.5414558734114024,-0.24698155079513334,-0.2261783432968241,-0.21626338074948367,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.25%),2026-01-26T15:11:00.001422-05:00,80.0,200.0,82.12,100.0,81.06,2.1200000000000045,2.6153466567974397
2026-01-26T15:05:00-05:00,NGD,5m_close,2.48832,CONFIRMED,SHORT_ONLY,1,1,2,-1,-1,-1,1,-1,-1,-1,-1,-2.2066757905456402,-2.149790546162716,-2.0703579662673133,-2.021986616840779,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-2.15%),2026-01-26T15:11:00.067607-05:00,12.53,4100.0,12.54,4100.0,12.535,0.009999999999999787,0.07977662544874183
2026-01-26T15:06:00-05:00,TQQQ,5m_close,1.2096,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,0,1,-1,0,-1,-1,-0.08423583367866105,-0.18046780193287937,-0.18769434371831387,-0.15904907351599537,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.18%),2026-01-26T15:10:59.938632-05:00,55.34,3800.0,55.35,4300.0,55.345,0.00999999999999801,0.01806847953744333
2026-01-26T15:05:00-05:00,IAG,5m_close,0.00517,CONFIRMED,SHORT_ONLY,0,1,3,1,-1,-1,1,-1,-1,-1,-1,-1.1074747369828013,-1.2041526364524802,-1.1464735468366576,-1.0958765713550265,1.1,1.1,Chop detected: flip_count=3; trend disabled,2026-01-26T15:10:59.252178-05:00,21.11,300.0,21.12,700.0,21.115000000000002,0.010000000000001563,0.04735969689794725
2026-01-26T15:05:00-05:00,UNG,5m_close,2.0736,CONFIRMED,SHORT_ONLY,1,1,2,-1,-1,1,-1,0,-1,0,-1,-1.6261267248909361,-1.3038738335813045,-1.3573993056568663,-1.029760621867611,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.30%),2026-01-26T15:10:58.531797-05:00,14.73,3300.0,14.74,8400.0,14.735,0.009999999999999787,0.06786562606039896
2026-01-26T15:05:00-05:00,IONQ,5m_close,0.00517,CONFIRMED,SHORT_ONLY,0,1,3,-1,1,-1,-1,1,1,-1,-1,-2.3226462178867773,-1.9310471488046295,-1.8604419840425352,-1.7562265634582592,1.1,1.1,Chop detected: flip_count=3; trend disabled,2026-01-26T15:10:58.257851-05:00,42.6,100.0,43.04,200.0,42.82,0.4399999999999977,1.0275572162540816
2026-01-26T15:05:00-05:00,QQQ,5m_close,1.008,RECONSIDER,BOTH,0,1,0,0,0,0,0,-1,0,-1,-1,-0.03262868920787298,-0.05271651589849348,-0.06008522087106347,-0.05286449897001738,0.85,0.425,15m near VWAP (-0.05%): bias=BOTH; favor reversion,2026-01-26T15:11:00.150930-05:00,626.48,80.0,626.49,80.0,626.485,0.009999999999990905,0.0015962074111895582
2026-01-26T15:05:00-05:00,QBTS,5m_close,2.0736,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,0,-1,1,0,-1,-1,-1.7539650652171395,-1.3616778138071237,-1.3651132511232,-1.3869657928538588,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.36%),2026-01-26T15:10:59.907071-05:00,23.49,400.0,23.5,900.0,23.494999999999997,0.010000000000001563,0.04256224728666339
2026-01-26T15:06:00-05:00,HEPS,5m_close,1.44,RECONSIDER,BOTH,0,1,0,0,-1,0,0,0,1,0,0,0.04525037437577307,0.025751897143473205,0.009077938520666809,0.09069266523071637,0.85,0.425,15m near VWAP (0.03%): bias=BOTH; favor reversion,2026-01-26T15:11:59.169915-05:00,2.82,200.0,2.83,200.0,2.825,0.010000000000000231,0.3539823008849639
2026-01-26T14:22:00-05:00,QTUM,1h_close,1.2,RECONSIDER,SHORT_ONLY,1,1,0,0,0,0,0,1,0,0,0,-0.14451558977930828,-0.14419703731438083,-0.15669609913737897,-0.18456803550456197,1.1,0.55,1h sizing up: below VWAP (-0.18%),2026-01-26T15:11:53.972386-05:00,117.65,300.0,118.51,300.0,118.08000000000001,0.8599999999999994,0.7283197831978314
2026-01-26T14:37:00-05:00,QTUM,30m_close,1.44,CONFIRMED,SHORT_ONLY,1,1,0,0,0,0,0,1,0,0,-1,-0.14451558977930828,-0.14419703731438083,-0.2100692075645031,-0.18456803550456197,1.1,1.1,1h sizing up: below VWAP (-0.18%),2026-01-26T15:11:53.972386-05:00,117.65,300.0,118.51,300.0,118.08000000000001,0.8599999999999994,0.7283197831978314
2026-01-26T14:47:00-05:00,QTUM,15m_close,1.44,CONFIRMED,SHORT_ONLY,1,1,0,0,0,0,0,1,0,0,-1,-0.14451558977930828,-0.20594841169481173,-0.2100692075645031,-0.18456803550456197,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-0.21%),2026-01-26T15:11:53.972386-05:00,117.65,300.0,118.51,300.0,118.08000000000001,0.8599999999999994,0.7283197831978314
2026-01-26T14:47:00-05:00,QTUM,5m_close,1.44,CONFIRMED,SHORT_ONLY,1,1,0,0,0,0,0,1,0,0,-1,-0.206246097101747,-0.20594841169481173,-0.2100692075645031,-0.18456803550456197,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-0.21%),2026-01-26T15:11:53.972386-05:00,117.65,300.0,118.51,300.0,118.08000000000001,0.8599999999999994,0.7283197831978314
2026-01-26T15:06:00-05:00,NVD,5m_close,1.2096,CONFIRMED,LONG_ONLY,1,1,0,0,0,-1,0,1,0,1,1,0.2537084279852056,0.2838908442733302,0.24837648142418972,0.2945810983855974,1.0,1.0,15m bias=LONG_ONLY from VWAP (0.28%),2026-01-26T15:11:57.876842-05:00,7.12,9600.0,7.13,16400.0,7.125,0.009999999999999787,0.14035087719297948
2026-01-26T15:05:00-05:00,XLV,5m_close,0.588,RECONSIDER,BOTH,0,1,0,0,1,0,0,0,-1,0,1,0.03702260129859983,0.042966451840489306,0.059266119983246324,0.05110679033344459,0.85,0.425,15m near VWAP (0.04%): bias=BOTH; favor reversion,2026-01-26T15:11:59.856193-05:00,158.23,200.0,158.24,500.0,158.235,0.010000000000019327,0.006319714348923643
2026-01-26T15:05:00-05:00,DIA,5m_close,0.588,RECONSIDER,BOTH,0,1,0,0,0,0,0,0,1,0,0,0.12729135691244595,0.08434763972027201,0.06852423935879373,0.08609621266909143,0.85,0.425,15m near VWAP (0.08%): bias=BOTH; favor reversion,2026-01-26T15:12:59.818610-05:00,494.5,320.0,494.54,320.0,494.52,0.040000000000020464,0.008088651621778789
2026-01-26T15:02:00-05:00,NKTR,5m_close,1.44,CONFIRMED,SHORT_ONLY,1,1,1,-1,-1,0,-1,1,0,-1,-1,0.2706474276424248,-0.2582232314248774,-0.18327763460550012,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.26%),2026-01-26T15:14:46.465137-05:00,36.98,100.0,0.0,0.0,18.49,-36.98,-200.0
2026-01-26T15:00:00-05:00,QBTS,15m_close,2.0736,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,0,-1,1,0,-1,-1,-1.7539650652171395,-1.430318007506157,-1.3651132511232,-1.3869657928538588,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.43%),2026-01-26T15:15:59.170213-05:00,23.63,300.0,23.64,200.0,23.634999999999998,0.010000000000001563,0.04231013327692644
2026-01-26T15:10:00-05:00,QBTS,5m_close,2.0736,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,0,-1,1,0,-1,-1,-1.4344207885599292,-1.430318007506157,-1.3651132511232,-1.3869657928538588,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.43%),2026-01-26T15:15:59.170213-05:00,23.63,300.0,23.64,200.0,23.634999999999998,0.010000000000001563,0.04231013327692644
2026-01-26T15:00:00-05:00,LUNR,15m_close,1.45152,CONFIRMED,SHORT_ONLY,1,1,0,-1,0,-1,-1,0,-1,1,-1,-1.4333292001918696,-1.516832073319075,-1.2532406613778007,-1.2744720666812541,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.52%),2026-01-26T15:15:58.700437-05:00,18.18,600.0,18.2,200.0,18.189999999999998,0.019999999999999574,0.10995052226497842
2026-01-26T15:10:00-05:00,LUNR,5m_close,1.45152,CONFIRMED,SHORT_ONLY,1,1,0,-1,0,-1,-1,0,-1,1,-1,-1.4844376856936858,-1.516832073319075,-1.2532406613778007,-1.2744720666812541,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.52%),2026-01-26T15:15:58.700437-05:00,18.18,600.0,18.2,200.0,18.189999999999998,0.019999999999999574,0.10995052226497842
2026-01-26T15:06:00-05:00,NVD,15m_close,1.2096,CONFIRMED,LONG_ONLY,1,1,0,0,0,-1,0,1,0,1,1,0.2537084279852056,0.4175265508929149,0.24837648142418972,0.2945810983855974,1.0,1.0,15m bias=LONG_ONLY from VWAP (0.42%),2026-01-26T15:15:58.910078-05:00,7.11,9700.0,7.13,34000.0,7.12,0.019999999999999574,0.2808988764044884
2026-01-26T15:11:00-05:00,NVD,5m_close,1.2096,CONFIRMED,LONG_ONLY,1,1,0,0,0,-1,0,1,0,1,1,0.39249284973066295,0.4175265508929149,0.24837648142418972,0.2945810983855974,1.0,1.0,15m bias=LONG_ONLY from VWAP (0.42%),2026-01-26T15:15:58.910078-05:00,7.11,9700.0,7.13,34000.0,7.12,0.019999999999999574,0.2808988764044884
2026-01-26T15:00:00-05:00,NGD,15m_close,2.48832,CONFIRMED,SHORT_ONLY,1,1,2,-1,-1,-1,1,-1,-1,-1,-1,-2.2066757905456402,-1.9218080059137357,-2.0703579662673133,-2.021986616840779,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.92%),2026-01-26T15:15:59.955995-05:00,12.55,4900.0,12.56,2400.0,12.555,0.009999999999999787,0.07964954201513172
2026-01-26T15:10:00-05:00,NGD,5m_close,2.48832,CONFIRMED,SHORT_ONLY,1,1,2,-1,-1,-1,1,-1,-1,-1,-1,-1.9906440890057788,-1.9218080059137357,-2.0703579662673133,-2.021986616840779,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.92%),2026-01-26T15:15:59.955995-05:00,12.55,4900.0,12.56,2400.0,12.555,0.009999999999999787,0.07964954201513172
2026-01-26T15:00:00-05:00,GORO,15m_close,2.48832,CONFIRMED,SHORT_ONLY,1,1,1,-1,-1,0,1,-1,-1,-1,-1,-4.188074956735917,-4.129417672106723,-0.5199849577964182,-0.7095600401519886,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-4.13%),2026-01-26T15:15:58.954464-05:00,1.74,600.0,1.75,2300.0,1.745,0.010000000000000009,0.5730659025787971
2026-01-26T15:10:00-05:00,GORO,5m_close,2.48832,CONFIRMED,SHORT_ONLY,1,1,1,-1,-1,0,1,-1,-1,-1,-1,-4.29156217815784,-4.129417672106723,-0.5199849577964182,-0.7095600401519886,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-4.13%),2026-01-26T15:15:58.954464-05:00,1.74,600.0,1.75,2300.0,1.745,0.010000000000000009,0.5730659025787971
2026-01-26T15:00:00-05:00,IAG,15m_close,0.00517,CONFIRMED,SHORT_ONLY,0,1,3,1,-1,-1,1,-1,-1,1,-1,-1.1074747369828013,-1.049863136014254,-1.1464735468366576,-1.0958765713550265,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.05%),2026-01-26T15:15:59.645608-05:00,21.11,900.0,21.13,500.0,21.119999999999997,0.019999999999999574,0.0946969696969677
2026-01-26T15:10:00-05:00,IAG,5m_close,0.004136,CONFIRMED,SHORT_ONLY,0,1,3,1,-1,-1,1,-1,-1,1,-1,-1.0522766703600421,-1.049863136014254,-1.1464735468366576,-1.0958765713550265,1.1,1.1,Chop detected: flip_count=3; trend disabled,2026-01-26T15:15:59.645608-05:00,21.11,900.0,21.13,500.0,21.119999999999997,0.019999999999999574,0.0946969696969677
2026-01-26T15:00:00-05:00,KITT,15m_close,1.2096,RECONSIDER,SHORT_ONLY,1,1,1,-1,0,1,1,1,-1,-1,-1,-0.531631887140106,-3.1495845642322413,0.3499370263849585,0.779905684757141,1.1,0.55,15m bias=SHORT_ONLY from VWAP (-3.15%),2026-01-26T15:15:37.344618-05:00,1.25,100.0,1.26,100.0,1.255,0.010000000000000009,0.7968127490039849
2026-01-26T15:10:00-05:00,KITT,5m_close,1.2096,RECONSIDER,SHORT_ONLY,1,1,1,-1,0,1,1,1,-1,-1,-1,-3.5517387679012704,-3.1495845642322413,0.3499370263849585,0.779905684757141,1.1,0.55,15m bias=SHORT_ONLY from VWAP (-3.15%),2026-01-26T15:15:37.344618-05:00,1.25,100.0,1.26,100.0,1.255,0.010000000000000009,0.7968127490039849
2026-01-26T15:00:00-05:00,IONQ,15m_close,0.00517,CONFIRMED,SHORT_ONLY,0,1,3,-1,1,-1,-1,1,1,-1,-1,-2.3226462178867773,-1.92210855018562,-1.8604419840425352,-1.7562265634582592,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.92%),2026-01-26T15:15:59.812646-05:00,43.28,100.0,43.29,100.0,43.285,0.00999999999999801,0.02310269146355091
2026-01-26T15:10:00-05:00,IONQ,5m_close,0.004136,CONFIRMED,SHORT_ONLY,0,1,3,-1,1,-1,-1,1,1,-1,-1,-1.9993828524512889,-1.92210855018562,-1.8604419840425352,-1.7562265634582592,1.1,1.1,Chop detected: flip_count=3; trend disabled,2026-01-26T15:15:59.812646-05:00,43.28,100.0,43.29,100.0,43.285,0.00999999999999801,0.02310269146355091
2026-01-26T15:00:00-05:00,XLE,15m_close,0.84,RECONSIDER,LONG_ONLY,1,1,0,0,0,0,-1,0,-1,1,-1,0.007327486215664002,0.14864723953273998,0.03968898145845036,0.046765578939570084,0.85,0.425,15m bias=LONG_ONLY from VWAP (0.15%),2026-01-26T15:15:59.682723-05:00,49.19,2900.0,49.2,7300.0,49.195,0.010000000000005116,0.02032726903141603
2026-01-26T15:10:00-05:00,XLE,5m_close,0.84,RECONSIDER,LONG_ONLY,1,1,0,0,0,0,-1,0,-1,1,-1,0.14789931531778835,0.14864723953273998,0.03968898145845036,0.046765578939570084,0.85,0.425,15m bias=LONG_ONLY from VWAP (0.15%),2026-01-26T15:15:59.682723-05:00,49.19,2900.0,49.2,7300.0,49.195,0.010000000000005116,0.02032726903141603
2026-01-26T15:00:00-05:00,OPEN,15m_close,1.45152,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,1,-1,-1,0,1,-1,-0.2688474197340784,-0.2605831568640535,-0.449447008360399,-0.34146150702395256,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-0.26%),2026-01-26T15:15:46.023493-05:00,5.92,8300.0,5.93,10800.0,5.925,0.009999999999999787,0.1687763713080133
2026-01-26T15:10:00-05:00,OPEN,5m_close,1.45152,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,1,-1,-1,0,1,-1,-0.2613164439591204,-0.2605831568640535,-0.449447008360399,-0.34146150702395256,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-0.26%),2026-01-26T15:15:46.023493-05:00,5.92,8300.0,5.93,10800.0,5.925,0.009999999999999787,0.1687763713080133
2026-01-26T15:00:00-05:00,SOUN,15m_close,1.45152,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,0,-1,-1,1,-1,-1,-0.857832078796446,-0.8222965194640645,-0.5969942745465896,-0.569096576480585,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-0.82%),2026-01-26T15:15:59.272999-05:00,9.89,4800.0,9.9,8200.0,9.895,0.009999999999999787,0.10106114199090234
2026-01-26T15:10:00-05:00,SOUN,5m_close,1.45152,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,0,-1,-1,1,-1,-1,-0.8090688499581545,-0.8222965194640645,-0.5969942745465896,-0.569096576480585,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-0.82%),2026-01-26T15:15:59.272999-05:00,9.89,4800.0,9.9,8200.0,9.895,0.009999999999999787,0.10106114199090234
2026-01-26T15:00:00-05:00,XLV,15m_close,0.588,RECONSIDER,LONG_ONLY,1,1,0,0,1,0,0,0,-1,1,1,0.03702260129859983,0.12383861833328708,0.059266119983246324,0.05110679033344459,0.85,0.425,15m bias=LONG_ONLY from VWAP (0.12%),2026-01-26T15:15:56.749706-05:00,158.24,100.0,158.25,700.0,158.245,0.009999999999990905,0.006319314986249743
2026-01-26T15:11:00-05:00,XLV,5m_close,0.588,RECONSIDER,LONG_ONLY,1,1,0,0,1,0,0,0,-1,1,1,0.12326499371070798,0.12383861833328708,0.059266119983246324,0.05110679033344459,0.85,0.425,15m bias=LONG_ONLY from VWAP (0.12%),2026-01-26T15:15:56.749706-05:00,158.24,100.0,158.25,700.0,158.245,0.009999999999990905,0.006319314986249743
2026-01-26T15:00:00-05:00,TQQQ,15m_close,1.2096,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,0,1,-1,0,0,-1,-0.08423583367866105,-0.18394966133223778,-0.18769434371831387,-0.15904907351599537,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.18%),2026-01-26T15:15:59.905190-05:00,55.28,4000.0,55.29,1100.0,55.285,0.00999999999999801,0.01808808899339425
2026-01-26T15:10:00-05:00,TQQQ,5m_close,1.2096,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,0,1,-1,0,0,-1,-0.1982977703833449,-0.18394966133223778,-0.18769434371831387,-0.15904907351599537,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.18%),2026-01-26T15:15:59.905190-05:00,55.28,4000.0,55.29,1100.0,55.285,0.00999999999999801,0.01808808899339425
2026-01-26T15:00:00-05:00,UBER,15m_close,1.008,CONFIRMED,SHORT_ONLY,1,1,0,0,-1,0,-1,0,0,-1,-1,-0.5414558734114024,-0.593284701190306,-0.2261783432968241,-0.21626338074948367,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.59%),2026-01-26T15:15:59.870192-05:00,82.11,200.0,86.63,100.0,84.37,4.519999999999996,5.357354509896878
2026-01-26T15:10:00-05:00,UBER,5m_close,1.008,CONFIRMED,SHORT_ONLY,1,1,0,0,-1,0,-1,0,0,-1,-1,-0.5979531708630854,-0.593284701190306,-0.2261783432968241,-0.21626338074948367,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.59%),2026-01-26T15:15:59.870192-05:00,82.11,200.0,86.63,100.0,84.37,4.519999999999996,5.357354509896878
2026-01-26T15:00:00-05:00,QQQ,15m_close,1.008,RECONSIDER,BOTH,0,1,0,0,0,0,0,-1,0,0,-1,-0.03262868920787298,-0.049889717395374206,-0.06008522087106347,-0.05286449897001738,0.85,0.425,15m near VWAP (-0.05%): bias=BOTH; favor reversion,2026-01-26T15:16:00.007118-05:00,626.26,120.0,626.27,120.0,626.265,0.009999999999990905,0.0015967681412805928
2026-01-26T15:10:00-05:00,QQQ,5m_close,1.008,RECONSIDER,BOTH,0,1,0,0,0,0,0,-1,0,0,-1,-0.049552788485366005,-0.049889717395374206,-0.06008522087106347,-0.05286449897001738,0.85,0.425,15m near VWAP (-0.05%): bias=BOTH; favor reversion,2026-01-26T15:16:00.007118-05:00,626.26,120.0,626.27,120.0,626.265,0.009999999999990905,0.0015967681412805928
2026-01-26T15:00:00-05:00,RGTI,15m_close,1.368576,CONFIRMED,SHORT_ONLY,1,1,2,-1,1,-1,-1,-1,0,-1,-1,-2.0793905653378184,-1.882398447060839,-1.4109834569906436,-1.3082989376756897,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.88%),2026-01-26T15:15:59.658124-05:00,21.63,800.0,21.65,1100.0,21.64,0.019999999999999574,0.0924214417744897
2026-01-26T15:10:00-05:00,RGTI,5m_close,1.368576,CONFIRMED,SHORT_ONLY,1,1,2,-1,1,-1,-1,-1,0,-1,-1,-1.8999253598351942,-1.882398447060839,-1.4109834569906436,-1.3082989376756897,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.88%),2026-01-26T15:15:59.658124-05:00,21.63,800.0,21.65,1100.0,21.64,0.019999999999999574,0.0924214417744897
2026-01-26T15:00:00-05:00,UNG,15m_close,2.0736,CONFIRMED,SHORT_ONLY,1,1,2,-1,-1,1,-1,0,-1,-1,-1,-1.6261267248909361,-1.7033630107975972,-1.3573993056568663,-1.029760621867611,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.70%),2026-01-26T15:15:59.868800-05:00,14.68,7900.0,14.69,1600.0,14.684999999999999,0.009999999999999787,0.068096697310179
2026-01-26T15:10:00-05:00,UNG,5m_close,2.0736,CONFIRMED,SHORT_ONLY,1,1,2,-1,-1,1,-1,0,-1,-1,-1,-1.6691744523906555,-1.7033630107975972,-1.3573993056568663,-1.029760621867611,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.70%),2026-01-26T15:15:59.868800-05:00,14.68,7900.0,14.69,1600.0,14.684999999999999,0.009999999999999787,0.068096697310179
2026-01-26T15:01:00-05:00,OUST,15m_close,1.2096,CONFIRMED,SHORT_ONLY,1,1,0,0,0,0,0,0,1,1,-1,-1.218404028525991,-1.0959432077668716,-1.120706034974157,-1.1483750147377154,1.1,1.1,15m bias=SHORT_ONLY from VWAP (-1.10%),2026-01-26T15:16:55.187301-05:00,23.25,100.0,23.83,100.0,23.54,0.5799999999999983,2.4638912489379705
